Date,Adj Close,Volume
2015-05-14,236.9290008544922,24413700
2015-05-15,237.60499572753906,16329400
2015-05-16,236.1529998779297,11089700
2015-05-17,236.802001953125,11134300
2015-05-18,233.1280059814453,16780300
2015-05-19,231.94700622558594,14241900
2015-05-20,234.01800537109375,15499400
2015-05-21,235.343994140625,15108900
2015-05-22,240.34800720214844,27003000
2015-05-23,238.8719940185547,14605000
2015-05-24,240.9530029296875,11508000
2015-05-25,237.11000061035156,14423900
2015-05-26,237.11599731445312,16425000
2015-05-27,237.2830047607422,18837000
2015-05-28,237.4080047607422,13829600
2015-05-29,237.0959930419922,14805000
2015-05-30,233.34500122070312,14098600
2015-05-31,230.19000244140625,14730800
2015-06-01,222.92599487304688,26090500
2015-06-02,225.80299377441406,20459000
2015-06-03,225.87399291992188,17752400
2015-06-04,224.32400512695312,14728100
2015-06-05,224.95199584960938,18056500
2015-06-06,225.61900329589844,11131500
2015-06-07,222.88099670410156,13318400
2015-06-08,228.48899841308594,23378400
2015-06-09,229.04800415039062,28353100
2015-06-10,228.80299377441406,15904800
2015-06-11,229.7050018310547,14416000
2015-06-12,229.98199462890625,14017700
2015-06-13,232.40199279785156,13305300
2015-06-14,233.54299926757812,12165900
2015-06-15,236.822998046875,19912100
2015-06-16,250.89500427246094,41612000
2015-06-17,249.28399658203125,43858400
2015-06-18,249.0070037841797,30980200
2015-06-19,244.6060028076172,23965300
2015-06-20,245.21200561523438,20608100
2015-06-21,243.94400024414062,10600900
2015-06-22,246.99000549316406,17692500
2015-06-23,244.29600524902344,15108700
2015-06-24,240.51499938964844,17344900
2015-06-25,242.7989959716797,16133100
2015-06-26,243.593994140625,13983500
2015-06-27,250.99000549316406,20488600
2015-06-28,249.01100158691406,15137600
2015-06-29,257.0639953613281,34742900
2015-06-30,263.0719909667969,44533800
2015-07-01,258.6210021972656,27029800
2015-07-02,255.41200256347656,21551900
2015-07-03,256.33599853515625,19033800
2015-07-04,260.885986328125,15620400
2015-07-05,271.9129943847656,44156100
2015-07-06,269.0299987792969,49154800
2015-07-07,266.2070007324219,28857600
2015-07-08,270.7850036621094,36980200
2015-07-09,269.2279968261719,40301200
2015-07-10,284.8940124511719,100390000
2015-07-11,293.114990234375,41109900
2015-07-12,310.86700439453125,56405000
2015-07-13,292.0539855957031,62053900
2015-07-14,287.4639892578125,28727200
2015-07-15,285.8290100097656,27486600
2015-07-16,278.0889892578125,49482600
2015-07-17,279.47198486328125,27591400
2015-07-18,274.9010009765625,25187100
2015-07-19,273.614013671875,15332500
2015-07-20,278.9809875488281,22711400
2015-07-21,275.8330078125,22930700
2015-07-22,277.22198486328125,19389800
2015-07-23,276.04901123046875,18531300
2015-07-24,288.27801513671875,37199400
2015-07-25,288.6969909667969,20662200
2015-07-26,292.6860046386719,16032300
2015-07-27,293.6239929199219,30592000
2015-07-28,294.427001953125,25453600
2015-07-29,289.5899963378906,24672600
2015-07-30,287.72198486328125,21635800
2015-07-31,284.6499938964844,23629100
2015-08-01,281.60101318359375,18995000
2015-08-02,282.614013671875,17722200
2015-08-03,281.22698974609375,21474100
2015-08-04,285.2179870605469,21908700
2015-08-05,281.8819885253906,20128000
2015-08-06,278.5769958496094,18792100
2015-08-07,279.5849914550781,42484800
2015-08-08,260.99700927734375,58533000
2015-08-09,265.0830078125,23789600
2015-08-10,264.4700012207031,20979400
2015-08-11,270.385986328125,25433900
2015-08-12,266.3760070800781,26815400
2015-08-13,264.0799865722656,27685500
2015-08-14,265.67999267578125,27091200
2015-08-15,261.5509948730469,19321100
2015-08-16,258.5069885253906,29717000
2015-08-17,257.97601318359375,21617900
2015-08-18,211.07899475097656,42147200
2015-08-19,226.6840057373047,60869200
2015-08-20,235.35000610351562,32275000
2015-08-21,232.56900024414062,23173800
2015-08-22,230.38999938964844,23205900
2015-08-23,228.16900634765625,18406600
2015-08-24,210.4949951171875,59220700
2015-08-25,221.60899353027344,61089200
2015-08-26,225.83099365234375,31808000
2015-08-27,224.7689971923828,21905400
2015-08-28,231.39599609375,31336600
2015-08-29,229.77999877929688,17142500
2015-08-30,228.76100158691406,19412600
2015-08-31,230.05599975585938,20710700
2015-09-01,228.12100219726562,20575200
2015-09-02,229.28399658203125,18760400
2015-09-03,227.18299865722656,17482000
2015-09-04,230.29800415039062,20962400
2015-09-05,235.0189971923828,20671400
2015-09-06,239.83999633789062,25473700
2015-09-07,239.8470001220703,21192200
2015-09-08,243.60699462890625,26879200
2015-09-09,238.16799926757812,23635700
2015-09-10,238.4770050048828,21215500
2015-09-11,240.10699462890625,19224700
2015-09-12,235.22900390625,17962600
2015-09-13,230.51199340820312,18478800
2015-09-14,230.6439971923828,20997800
2015-09-15,230.3040008544922,19177800
2015-09-16,229.09100341796875,20144200
2015-09-17,229.80999755859375,18935400
2015-09-18,232.97500610351562,20242200
2015-09-19,231.4929962158203,12712600
2015-09-20,231.21200561523438,14444700
2015-09-21,227.0850067138672,19678800
2015-09-22,230.6179962158203,25009300
2015-09-23,230.2830047607422,17254100
2015-09-24,234.5290069580078,25097800
2015-09-25,235.1439971923828,22363600
2015-09-26,234.33999633789062,13724100
2015-09-27,232.7570037841797,14179900
2015-09-28,239.14199829101562,24713000
2015-09-29,236.68699645996094,22691300
2015-09-30,236.05999755859375,19743500
2015-10-01,237.5489959716797,20488800
2015-10-02,237.29299926757812,19677900
2015-10-03,238.72999572753906,16482700
2015-10-04,238.25900268554688,12999000
2015-10-05,240.38299560546875,23335900
2015-10-06,246.06300354003906,27535100
2015-10-07,242.968994140625,22999200
2015-10-08,242.3040008544922,18515300
2015-10-09,243.93099975585938,17353100
2015-10-10,244.9409942626953,15912700
2015-10-11,247.0500030517578,16827300
2015-10-12,245.30799865722656,17388300
2015-10-13,249.50799560546875,28198500
2015-10-14,251.98899841308594,27462600
2015-10-15,254.32000732421875,25223500
2015-10-16,262.8689880371094,35901500
2015-10-17,270.6400146484375,43199600
2015-10-18,261.64300537109375,22434300
2015-10-19,263.43701171875,25258800
2015-10-20,269.4630126953125,30889800
2015-10-21,266.2720031738281,25637300
2015-10-22,274.02301025390625,37808600
2015-10-23,276.4960021972656,29442500
2015-10-24,281.65399169921875,25942400
2015-10-25,283.67999267578125,45717100
2015-10-26,285.29998779296875,32108800
2015-10-27,293.7879943847656,46331800
2015-10-28,304.6180114746094,50808100
2015-10-29,313.8550109863281,64495900
2015-10-30,328.0150146484375,78305000
2015-10-31,314.1659851074219,48598100
2015-11-01,325.4309997558594,37001100
2015-11-02,361.1889953613281,101918000
2015-11-03,403.4169921875,206162000
2015-11-04,411.56298828125,263900000
2015-11-05,386.35400390625,151824992
2015-11-06,374.4700012207031,122687000
2015-11-07,386.48199462890625,56625100
2015-11-08,373.3680114746094,51817600
2015-11-09,380.2569885253906,68224400
2015-11-10,336.8190002441406,95797904
2015-11-11,311.0840148925781,107070000
2015-11-12,338.1520080566406,78477800
2015-11-13,336.75299072265625,52003000
2015-11-14,332.906005859375,38612000
2015-11-15,320.1659851074219,44213100
2015-11-16,330.7510070800781,47980100
2015-11-17,335.093994140625,51001600
2015-11-18,334.5899963378906,43783800
2015-11-19,326.14898681640625,45011100
2015-11-20,322.0220031738281,53152900
2015-11-21,326.927001953125,28200500
2015-11-22,324.5360107421875,23439400
2015-11-23,323.0459899902344,27478900
2015-11-24,320.0459899902344,29362600
2015-11-25,328.20599365234375,41666900
2015-11-26,352.6839904785156,106105000
2015-11-27,358.0419921875,55179100
2015-11-28,357.3810119628906,36816600
2015-11-29,371.29400634765625,40409300
2015-11-30,377.3210144042969,71701600
2015-12-01,362.4880065917969,60452200
2015-12-02,359.18701171875,54160500
2015-12-03,361.0459899902344,50714900
2015-12-04,363.1830139160156,35784100
2015-12-05,388.9490051269531,66282200
2015-12-06,388.7829895019531,77762000
2015-12-07,395.5360107421875,63455800
2015-12-08,415.56298828125,57801400
2015-12-09,417.56298828125,90917200
2015-12-10,415.47900390625,52138900
2015-12-11,451.93798828125,110944000
2015-12-12,434.99700927734375,131969000
2015-12-13,433.7550048828125,55050600
2015-12-14,444.1820068359375,130496000
2015-12-15,465.3210144042969,83121104
2015-12-16,454.9339904785156,107944000
2015-12-17,456.0780029296875,47978400
2015-12-18,463.6159973144531,60220100
2015-12-19,462.3219909667969,47892700
2015-12-20,442.68499755859375,75409400
2015-12-21,438.6390075683594,77639696
2015-12-22,436.5719909667969,50840400
2015-12-23,442.4010009765625,47161400
2015-12-24,454.9849853515625,57157200
2015-12-25,455.65301513671875,39078500
2015-12-26,417.27398681640625,116166000
2015-12-27,422.822998046875,53591200
2015-12-28,422.27899169921875,49638600
2015-12-29,432.9830017089844,51596500
2015-12-30,426.6199951171875,46889400
2015-12-31,430.5669860839844,45996600
2016-01-01,434.3340148925781,36278900
2016-01-02,433.43798828125,30096600
2016-01-03,430.010986328125,39633800
2016-01-04,433.09100341796875,38477500
2016-01-05,431.9599914550781,34522600
2016-01-06,429.1050109863281,34042500
2016-01-07,458.0480041503906,87562200
2016-01-08,453.2300109863281,56993000
2016-01-09,447.6109924316406,32278000
2016-01-10,447.9909973144531,35995900
2016-01-11,448.4280090332031,40450000
2016-01-12,435.69000244140625,115607000
2016-01-13,432.3710021972656,173888000
2016-01-14,430.3059997558594,43945500
2016-01-15,364.33099365234375,153351008
2016-01-16,387.5360107421875,120352000
2016-01-17,382.29901123046875,45319600
2016-01-18,387.1679992675781,54403900
2016-01-19,380.14898681640625,46819800
2016-01-20,420.2300109863281,121720000
2016-01-21,410.2619934082031,68338000
2016-01-22,382.49200439453125,91546600
2016-01-23,387.4909973144531,56247400
2016-01-24,402.97100830078125,54824800
2016-01-25,391.72601318359375,59062400
2016-01-26,392.15301513671875,58147000
2016-01-27,394.97198486328125,47424400
2016-01-28,380.28900146484375,59247900
2016-01-29,379.4739990234375,86125296
2016-01-30,378.2550048828125,30284400
2016-01-31,368.7669982910156,37894300
2016-02-01,373.0559997558594,51656700
2016-02-02,374.447998046875,40378700
2016-02-03,369.9490051269531,45933400
2016-02-04,389.593994140625,69285504
2016-02-05,386.54901123046875,43825000
2016-02-06,376.5220031738281,49249300
2016-02-07,376.6199951171875,37076300
2016-02-08,373.4469909667969,47671100
2016-02-09,376.02899169921875,55318500
2016-02-10,381.64898681640625,85130896
2016-02-11,379.65399169921875,74375600
2016-02-12,384.26300048828125,67042800
2016-02-13,391.8599853515625,61911700
2016-02-14,407.2300109863281,74469800
2016-02-15,400.18499755859375,74070496
2016-02-16,407.4880065917969,73093104
2016-02-17,416.3219909667969,83193600
2016-02-18,422.37298583984375,76752600
2016-02-19,420.7850036621094,55711300
2016-02-20,437.16400146484375,93992096
2016-02-21,438.7980041503906,89820704
2016-02-22,437.74798583984375,85385200
2016-02-23,420.7359924316406,85244896
2016-02-24,424.9549865722656,67743696
2016-02-25,424.54400634765625,70798000
2016-02-26,432.1520080566406,61486000
2016-02-27,432.5190124511719,41893600
2016-02-28,433.5039978027344,53033400
2016-02-29,437.6969909667969,60694700
2016-03-01,435.12298583984375,74895800
2016-03-02,423.989013671875,74955296
2016-03-03,421.6510009765625,100484000
2016-03-04,410.9389953613281,90856096
2016-03-05,400.57000732421875,135384992
2016-03-06,407.7070007324219,91212496
2016-03-07,414.3210144042969,85762400
2016-03-08,413.97198486328125,70311696
2016-03-09,414.8599853515625,70012304
2016-03-10,417.1310119628906,81022896
2016-03-11,421.69000244140625,73969696
2016-03-12,411.6239929199219,92712896
2016-03-13,414.06500244140625,74322800
2016-03-14,416.43798828125,95259400
2016-03-15,416.8299865722656,66781700
2016-03-16,417.010986328125,65185800
2016-03-17,420.6210021972656,83528600
2016-03-18,409.5480041503906,104940000
2016-03-19,410.4440002441406,58423000
2016-03-20,413.7550048828125,45947900
2016-03-21,413.3070068359375,61655400
2016-03-22,418.0889892578125,66813300
2016-03-23,418.0409851074219,61444200
2016-03-24,416.3940124511719,68346704
2016-03-25,417.177001953125,52560000
2016-03-26,417.94500732421875,44650400
2016-03-27,426.7650146484375,71229400
2016-03-28,424.2309875488281,68522800
2016-03-29,416.5159912109375,75411504
2016-03-30,414.8160095214844,66034100
2016-03-31,416.72900390625,60215200
2016-04-01,417.9599914550781,51235700
2016-04-02,420.87298583984375,45681200
2016-04-03,420.90399169921875,38053700
2016-04-04,421.4440002441406,50634300
2016-04-05,424.0299987792969,60718000
2016-04-06,423.4129943847656,59091000
2016-04-07,422.7449951171875,57858600
2016-04-08,420.3489990234375,63454700
2016-04-09,419.4110107421875,49792700
2016-04-10,421.5639953613281,73478600
2016-04-11,422.4830017089844,50747500
2016-04-12,425.19000244140625,70728800
2016-04-13,423.7340087890625,69060400
2016-04-14,424.2820129394531,45281000
2016-04-15,429.7130126953125,54801500
2016-04-16,430.5719909667969,39392800
2016-04-17,427.39898681640625,52125900
2016-04-18,428.59100341796875,55670900
2016-04-19,435.5090026855469,52810500
2016-04-20,441.3890075683594,72890096
2016-04-21,449.42498779296875,68204704
2016-04-22,445.73699951171875,58804400
2016-04-23,450.2820129394531,50485400
2016-04-24,458.55499267578125,68198400
2016-04-25,461.4259948730469,87091800
2016-04-26,466.0889892578125,78971904
2016-04-27,444.68701171875,93564896
2016-04-28,449.010986328125,74064704
2016-04-29,455.09698486328125,49258500
2016-04-30,448.3179931640625,69322600
2016-05-01,451.875,40660100
2016-05-02,444.66900634765625,92127000
2016-05-03,450.3039855957031,59366400
2016-05-04,446.72198486328125,50407300
2016-05-05,447.97601318359375,50440800
2016-05-06,459.6029968261719,72796800
2016-05-07,458.5360107421875,38364500
2016-05-08,458.5480041503906,40315000
2016-05-09,460.4830017089844,55493100
2016-05-10,450.8949890136719,58956100
2016-05-11,452.7279968261719,50605200
2016-05-12,454.7659912109375,59849300
2016-05-13,455.6700134277344,60845000
2016-05-14,455.6709899902344,37209000
2016-05-15,457.5679931640625,28514000
2016-05-16,454.1629943847656,59171500
2016-05-17,453.7829895019531,64100300
2016-05-18,454.6189880371094,86850096
2016-05-19,438.7149963378906,96027400
2016-05-20,442.6759948730469,81987904
2016-05-21,443.18798828125,42762300
2016-05-22,439.322998046875,39657600
2016-05-23,444.1549987792969,50582500
2016-05-24,445.9809875488281,65783100
2016-05-25,449.5989990234375,65231000
2016-05-26,453.3840026855469,65203800
2016-05-27,473.4639892578125,164780992
2016-05-28,530.0399780273438,181199008
2016-05-29,526.2329711914062,148736992
2016-05-30,533.864013671875,87958704
2016-05-31,531.385986328125,138450000
2016-06-01,536.9199829101562,86061800
2016-06-02,537.9719848632812,60378200
2016-06-03,569.1939697265625,122020000
2016-06-04,572.7269897460938,94925296
2016-06-05,574.9769897460938,68874096
2016-06-06,585.5369873046875,72138896
2016-06-07,576.5969848632812,107770000
2016-06-08,581.64501953125,80265800
2016-06-09,574.6300048828125,71301000
2016-06-10,577.469970703125,66991900
2016-06-11,606.7269897460938,82357000
2016-06-12,672.7839965820312,277084992
2016-06-13,704.3759765625,243295008
2016-06-14,685.5590209960938,186694000
2016-06-15,694.468994140625,99223800
2016-06-16,766.3079833984375,271633984
2016-06-17,748.9089965820312,363320992
2016-06-18,756.2269897460938,252718000
2016-06-19,763.781005859375,136184992
2016-06-20,737.2260131835938,174511008
2016-06-21,666.6519775390625,309944000
2016-06-22,596.1160278320312,266392992
2016-06-23,623.9769897460938,253462000
2016-06-24,665.2990112304688,224316992
2016-06-25,665.1229858398438,126656000
2016-06-26,629.3670043945312,109225000
2016-06-27,655.2750244140625,122134000
2016-06-28,647.0009765625,138384992
2016-06-29,639.8900146484375,142456000
2016-06-30,673.3369750976562,138980000
2016-07-01,676.2960205078125,134431008
2016-07-02,703.7020263671875,112354000
2016-07-03,658.6640014648438,129512000
2016-07-04,683.6619873046875,92008400
2016-07-05,670.6270141601562,130476000
2016-07-06,677.3309936523438,134960992
2016-07-07,640.56201171875,258091008
2016-07-08,666.5230102539062,141970000
2016-07-09,650.9600219726562,180536000
2016-07-10,649.3599853515625,102532000
2016-07-11,647.6589965820312,107910000
2016-07-12,664.551025390625,138172992
2016-07-13,654.468017578125,131449000
2016-07-14,658.0780029296875,98511400
2016-07-15,663.2550048828125,81673104
2016-07-16,660.7670288085938,50330200
2016-07-17,679.458984375,74407904
2016-07-18,673.1060180664062,69465000
2016-07-19,672.864013671875,61203300
2016-07-20,665.6849975585938,94636400
2016-07-21,665.0120239257812,60491800
2016-07-22,650.6190185546875,134169000
2016-07-23,655.5560302734375,69532200
2016-07-24,661.2849731445312,118184000
2016-07-25,654.0969848632812,78176496
2016-07-26,651.7839965820312,225135008
2016-07-27,654.3519897460938,147460992
2016-07-28,655.0349731445312,86428400
2016-07-29,656.9920043945312,60703500
2016-07-30,655.0469970703125,38456100
2016-07-31,624.6810302734375,110818000
2016-08-01,606.27197265625,121887000
2016-08-02,547.4650268554688,330932992
2016-08-03,566.35498046875,207982000
2016-08-04,578.2890014648438,125292000
2016-08-05,575.0430297851562,66127900
2016-08-06,587.7780151367188,80797296
2016-08-07,592.6900024414062,82398400
2016-08-08,591.0540161132812,61194100
2016-08-09,587.801025390625,92228096
2016-08-10,592.10302734375,102905000
2016-08-11,589.1199951171875,74514400
2016-08-12,587.5590209960938,69218000
2016-08-13,585.5880126953125,43563000
2016-08-14,570.4730224609375,60851100
2016-08-15,567.239990234375,57262300
2016-08-16,577.4390258789062,58405200
2016-08-17,573.2160034179688,54443000
2016-08-18,574.3179931640625,59896600
2016-08-19,575.6300048828125,50631600
2016-08-20,581.697021484375,45301400
2016-08-21,581.3079833984375,38299400
2016-08-22,586.7529907226562,72844000
2016-08-23,583.4149780273438,85349200
2016-08-24,580.1820068359375,56328200
2016-08-25,577.760986328125,136130000
2016-08-26,579.6510009765625,48856800
2016-08-27,569.947021484375,59698300
2016-08-28,573.9119873046875,86301600
2016-08-29,574.1069946289062,110398000
2016-08-30,577.5029907226562,70342400
2016-08-31,575.4719848632812,75840896
2016-09-01,572.302978515625,76923400
2016-09-02,575.5369873046875,79910800
2016-09-03,598.2119750976562,159014000
2016-09-04,608.6339721679688,97942896
2016-09-05,606.5900268554688,82446800
2016-09-06,610.4359741210938,78529104
2016-09-07,614.5440063476562,75032400
2016-09-08,626.3159790039062,86713000
2016-09-09,622.8610229492188,64550200
2016-09-10,623.5089721679688,45016800
2016-09-11,606.718994140625,73610800
2016-09-12,608.2429809570312,72812304
2016-09-13,609.2410278320312,86920600
2016-09-14,610.6840209960938,47877700
2016-09-15,607.155029296875,59464600
2016-09-16,606.9730224609375,64963400
2016-09-17,605.9840087890625,37140300
2016-09-18,609.8740234375,48679400
2016-09-19,609.2269897460938,54796400
2016-09-20,608.31201171875,72710896
2016-09-21,597.1489868164062,82776200
2016-09-22,596.2979736328125,67085300
2016-09-23,602.8419799804688,51067000
2016-09-24,602.625,35359500
2016-09-25,600.8259887695312,33977800
2016-09-26,608.0430297851562,59153800
